1725634800; 31; 302; 469; 219; 67; 0; 0; 3; 32; 0; 0; 30; 0; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725638400; 0; 93; 353; 184; 38; 1; 0; 20; 13; 2; 0; 0; 0; 0; 1; 0; 17; 3; 0; 0; 0; 0; 1; 0; 0; 0; 29; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725642000; 4; 12; 55; 141; 18; 0; 0; 8; 2; 0; 0; 0; 0; 0; 0; 0; 1; 9; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725645600; 9; 58; 54; 499; 29; 2; 1; 11; 14; 0; 0; 0; 0; 0; 1; 5; 8; 6; 20; 18; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725649200; 6; 40; 72; 692; 96; 0; 10; 1; 40; 0; 0; 0; 0; 32; 17; 2; 15; 48; 0; 6; 4; 4; 0; 2; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 
1725652800; 0; 50; 18; 375; 106; 0; 1; 4; 21; 4; 0; 0; 5; 33; 43; 9; 43; 35; 0; 32; 31; 0; 3; 1; 0; 0; 14; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725681600; 3; 10; 13; 12; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725696000; 2; 89; 204; 44; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725699600; 3; 489; 935; 146; 13; 11; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725703200; 1; 399; 1074; 160; 14; 43; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725706800; 6; 303; 930; 267; 34; 25; 11; 1; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 7; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725710400; 0; 203; 809; 236; 35; 26; 14; 25; 24; 0; 0; 8; 0; 0; 0; 0; 10; 0; 5; 0; 0; 0; 1; 0; 0; 0; 18; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725714000; 6; 366; 891; 405; 34; 31; 42; 39; 33; 0; 0; 28; 0; 0; 0; 0; 10; 0; 5; 0; 0; 0; 0; 0; 0; 0; 17; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 
1725717600; 5; 222; 604; 340; 32; 21; 2; 14; 31; 10; 0; 50; 1; 0; 0; 0; 28; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 3; 0; 0; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 
1725724800; 22; 161; 477; 253; 32; 6; 0; 0; 43; 6; 0; 0; 0; 0; 0; 3; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 
1725728400; 19; 172; 639; 446; 59; 5; 0; 25; 55; 0; 0; 0; 0; 2; 1; 0; 14; 28; 6; 0; 0; 0; 0; 0; 0; 0; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725732000; 0; 2; 4; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725800400; 10; 52; 140; 104; 23; 8; 0; 0; 6; 2; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725804000; 6; 93; 111; 83; 27; 3; 0; 0; 12; 6; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 
1725858000; 163; 213; 468; 213; 3; 7; 0; 0; 0; 0; 0; 0; 0; 0; 4; 63; 24; 8; 32; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725865200; 72; 88; 231; 148; 42; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725868800; 140; 177; 453; 258; 118; 2; 0; 0; 0; 0; 0; 0; 0; 3; 0; 0; 0; 0; 6; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725872400; 181; 353; 968; 187; 123; 0; 0; 2; 0; 0; 0; 0; 0; 29; 3; 0; 3; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725876000; 145; 385; 824; 260; 216; 3; 0; 2; 0; 0; 0; 4; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725879600; 161; 361; 919; 321; 157; 40; 0; 3; 0; 43; 0; 6; 0; 0; 2; 1; 0; 0; 10; 0; 2; 5; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725883200; 158; 425; 870; 257; 89; 7; 0; 4; 0; 43; 0; 1; 0; 3; 3; 0; 0; 0; 3; 0; 0; 2; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725886800; 90; 162; 391; 202; 15; 28; 0; 0; 0; 8; 0; 0; 0; 11; 2; 0; 1; 0; 5; 0; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725890400; 51; 103; 116; 106; 2; 1; 0; 0; 0; 0; 2; 1; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725894000; 186; 250; 539; 330; 5; 1; 0; 12; 0; 0; 3; 0; 0; 1; 0; 0; 29; 6; 3; 5; 0; 0; 0; 0; 0; 0; 0; 3; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 
1725897600; 127; 171; 542; 301; 30; 4; 0; 28; 0; 0; 0; 0; 0; 5; 10; 5; 19; 3; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725901200; 44; 42; 222; 154; 25; 6; 1; 6; 0; 0; 1; 0; 0; 13; 3; 17; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725904800; 121; 78; 275; 359; 124; 5; 32; 11; 5; 0; 0; 0; 0; 30; 34; 40; 16; 45; 36; 2; 2; 0; 21; 0; 1; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 
1725908400; 104; 49; 39; 260; 221; 0; 38; 0; 0; 4; 0; 0; 2; 57; 65; 58; 6; 47; 49; 30; 47; 18; 0; 1; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725912000; 100; 79; 3; 252; 175; 12; 51; 2; 0; 2; 0; 2; 32; 132; 183; 136; 42; 79; 38; 15; 23; 5; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725915600; 112; 36; 15; 22; 145; 2; 41; 3; 0; 0; 0; 0; 20; 140; 203; 97; 87; 123; 57; 33; 2; 0; 0; 2; 0; 9; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725919200; 88; 37; 3; 17; 154; 6; 32; 4; 0; 4; 7; 0; 51; 179; 92; 91; 125; 162; 50; 16; 12; 34; 0; 0; 0; 1; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725922800; 94; 29; 1; 0; 129; 22; 52; 2; 16; 27; 2; 11; 16; 132; 178; 134; 181; 242; 39; 44; 17; 10; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 
1725926400; 101; 42; 15; 76; 180; 20; 68; 27; 28; 9; 0; 0; 0; 87; 160; 90; 191; 153; 20; 78; 26; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725930000; 129; 68; 100; 110; 225; 34; 0; 17; 4; 8; 0; 0; 1; 76; 37; 69; 170; 89; 8; 89; 31; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 10; 0; 0; 0; 0; 
1725933600; 108; 255; 523; 228; 170; 76; 6; 0; 0; 3; 0; 0; 0; 64; 84; 25; 74; 32; 32; 19; 29; 0; 0; 2; 2; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 4; 2; 0; 0; 0; 
1725937200; 114; 293; 633; 319; 123; 7; 2; 1; 0; 2; 0; 0; 1; 37; 66; 21; 26; 16; 22; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 7; 0; 4; 0; 0; 0; 5; 0; 0; 0; 0; 
1725940800; 88; 313; 466; 301; 123; 27; 0; 8; 0; 0; 0; 0; 1; 0; 24; 0; 14; 21; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 13; 0; 11; 22; 0; 0; 1; 0; 0; 0; 0; 
1725944400; 33; 190; 387; 161; 111; 5; 0; 0; 0; 0; 0; 0; 0; 0; 24; 0; 1; 24; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 10; 3; 0; 0; 0; 0; 0; 0; 0; 
1725948000; 93; 326; 482; 220; 86; 6; 0; 1; 0; 0; 0; 0; 0; 0; 2; 0; 6; 12; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725951600; 83; 350; 871; 298; 178; 13; 1; 13; 0; 0; 0; 0; 1; 0; 0; 0; 0; 12; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725955200; 88; 258; 759; 185; 75; 19; 0; 4; 0; 0; 0; 0; 11; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725958800; 39; 225; 649; 137; 83; 4; 0; 0; 0; 0; 0; 0; 7; 2; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725962400; 53; 278; 655; 203; 65; 6; 0; 3; 0; 4; 0; 0; 12; 0; 0; 7; 4; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725966000; 83; 477; 977; 241; 172; 43; 28; 0; 6; 13; 23; 3; 7; 0; 9; 0; 1; 1; 3; 0; 0; 1; 22; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725969600; 97; 446; 1128; 269; 124; 56; 0; 4; 1; 5; 34; 0; 25; 5; 5; 0; 21; 0; 5; 0; 0; 4; 25; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725973200; 63; 485; 707; 310; 66; 31; 4; 3; 24; 1; 3; 1; 5; 0; 2; 3; 17; 0; 2; 0; 0; 10; 2; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 
1725976800; 46; 357; 505; 176; 9; 12; 3; 1; 0; 5; 0; 0; 0; 2; 3; 0; 29; 10; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725980400; 85; 405; 346; 221; 22; 7; 0; 2; 5; 0; 0; 10; 0; 2; 1; 6; 61; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725984000; 221; 586; 723; 272; 35; 0; 0; 0; 1; 0; 2; 27; 0; 9; 27; 2; 23; 3; 1; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1725987600; 67; 240; 334; 231; 11; 8; 0; 2; 0; 0; 2; 2; 0; 3; 24; 4; 11; 15; 10; 0; 11; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 6; 0; 0; 0; 0; 
1726020000; 81; 162; 200; 313; 167; 0; 0; 5; 4; 0; 0; 0; 0; 13; 18; 84; 118; 10; 20; 50; 19; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 
1726023600; 172; 408; 726; 468; 121; 62; 0; 29; 9; 0; 0; 0; 0; 4; 0; 100; 116; 6; 16; 46; 17; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 4; 1; 0; 0; 1; 0; 0; 0; 0; 
1726027200; 198; 446; 588; 384; 85; 21; 0; 0; 0; 0; 1; 0; 0; 0; 4; 12; 80; 3; 7; 32; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 4; 0; 0; 0; 4; 0; 0; 0; 0; 
1726030800; 306; 378; 693; 422; 123; 12; 0; 18; 0; 0; 0; 0; 0; 0; 1; 21; 37; 0; 0; 12; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 3; 0; 0; 0; 0; 
1726034400; 226; 456; 631; 421; 120; 0; 0; 4; 0; 0; 0; 0; 0; 0; 4; 2; 43; 2; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726038000; 204; 481; 663; 288; 133; 11; 0; 0; 0; 0; 0; 0; 0; 3; 0; 14; 5; 16; 3; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726041600; 197; 495; 642; 348; 105; 0; 0; 8; 0; 0; 0; 0; 0; 34; 5; 2; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726045200; 110; 337; 516; 240; 39; 0; 0; 3; 0; 0; 0; 0; 0; 6; 11; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726048800; 92; 395; 639; 322; 67; 0; 11; 6; 15; 0; 0; 0; 0; 0; 4; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726052400; 127; 546; 805; 334; 80; 0; 47; 4; 4; 8; 0; 0; 0; 0; 1; 2; 11; 0; 0; 0; 19; 5; 27; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726056000; 96; 546; 673; 332; 102; 27; 27; 5; 0; 0; 0; 5; 0; 0; 6; 9; 14; 8; 2; 0; 5; 1; 46; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726059600; 90; 558; 819; 398; 68; 1; 13; 5; 0; 6; 0; 31; 0; 0; 1; 17; 2; 3; 0; 5; 3; 1; 20; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726063200; 117; 628; 573; 392; 132; 3; 22; 5; 5; 10; 0; 7; 0; 0; 5; 0; 2; 2; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726066800; 91; 422; 552; 376; 113; 14; 4; 31; 5; 0; 8; 0; 0; 0; 16; 10; 2; 5; 7; 0; 8; 1; 9; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726070400; 133; 303; 678; 232; 83; 2; 0; 35; 0; 0; 1; 0; 2; 9; 7; 6; 2; 15; 3; 0; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726074000; 36; 220; 453; 185; 80; 4; 0; 9; 2; 0; 1; 0; 1; 17; 25; 18; 15; 56; 4; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 8; 0; 0; 0; 0; 
1726077600; 58; 164; 180; 360; 94; 0; 2; 9; 0; 0; 0; 0; 10; 27; 114; 88; 11; 22; 41; 5; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 
1726081200; 33; 70; 65; 409; 283; 12; 9; 0; 1; 2; 0; 0; 13; 33; 135; 138; 33; 99; 40; 13; 88; 0; 1; 1; 6; 0; 0; 0; 0; 0; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 
1726084800; 9; 28; 13; 89; 163; 4; 22; 0; 0; 0; 0; 0; 4; 25; 208; 204; 76; 128; 16; 2; 117; 1; 14; 19; 1; 0; 0; 1; 0; 1; 0; 7; 0; 0; 0; 0; 0; 0; 0; 0; 
1726088400; 22; 41; 45; 5; 51; 0; 25; 5; 0; 0; 0; 4; 45; 47; 332; 214; 138; 86; 19; 8; 40; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726092000; 9; 36; 74; 40; 49; 13; 5; 9; 2; 11; 0; 0; 32; 40; 264; 229; 173; 94; 9; 6; 22; 0; 0; 2; 17; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726095600; 86; 67; 55; 14; 45; 0; 12; 11; 0; 6; 8; 13; 8; 15; 268; 257; 218; 85; 78; 81; 2; 0; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 0; 0; 0; 0; 
1726099200; 58; 50; 57; 0; 8; 32; 5; 16; 4; 0; 0; 0; 4; 2; 207; 164; 145; 62; 99; 97; 46; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726102800; 16; 53; 30; 6; 133; 84; 2; 24; 18; 5; 0; 0; 2; 1; 38; 39; 82; 19; 89; 80; 22; 2; 0; 0; 0; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 5; 0; 0; 0; 0; 
1726106400; 80; 95; 34; 134; 102; 42; 0; 1; 19; 2; 0; 0; 0; 0; 20; 12; 68; 50; 62; 104; 21; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 
1726110000; 30; 146; 129; 203; 64; 61; 0; 1; 0; 0; 0; 0; 0; 0; 20; 34; 47; 111; 62; 25; 0; 0; 0; 0; 0; 0; 2; 0; 0; 0; 0; 5; 33; 0; 0; 6; 0; 0; 0; 0; 
1726113600; 97; 168; 216; 551; 68; 52; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 5; 96; 42; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 27; 11; 0; 0; 0; 0; 0; 0; 0; 
1726117200; 99; 116; 499; 451; 62; 9; 21; 4; 17; 0; 0; 0; 0; 0; 0; 0; 0; 7; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 15; 0; 0; 0; 0; 0; 0; 0; 0; 
1726120800; 32; 90; 598; 752; 70; 12; 37; 3; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 
1726124400; 45; 173; 394; 654; 64; 6; 26; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 16; 0; 0; 0; 0; 0; 0; 0; 0; 
1726128000; 61; 287; 606; 536; 33; 23; 0; 0; 0; 4; 0; 0; 0; 0; 1; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726131600; 47; 163; 587; 442; 149; 0; 2; 5; 0; 0; 0; 0; 0; 26; 0; 0; 11; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726135200; 70; 348; 506; 224; 106; 36; 0; 0; 0; 2; 0; 0; 0; 7; 1; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726138800; 3; 79; 371; 320; 72; 11; 0; 2; 6; 11; 0; 5; 0; 5; 26; 26; 1; 1; 5; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 
1726142400; 74; 66; 552; 561; 110; 42; 10; 0; 33; 39; 0; 48; 0; 46; 29; 17; 10; 16; 15; 0; 3; 0; 3; 0; 0; 0; 0; 0; 0; 0; 0; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
1726146000; 89; 134; 375; 546; 165; 67; 30; 26; 10; 23; 0; 1; 0; 27; 16; 29; 12; 7; 7; 1; 3; 15; 14; 0; 0; 0; 0; 0; 0; 0; 0; 65; 0; 0; 0; 0; 0; 0; 0; 0; 
1726149600; 44; 66; 85; 277; 50; 31; 8; 12; 0; 7; 0; 13; 1; 17; 37; 30; 35; 6; 0; 4; 0; 5; 1; 0; 0; 0; 0; 0; 0; 0; 0; 35; 0; 0; 0; 0; 0; 0; 0; 0; 
1726153200; 94; 180; 245; 563; 198; 58; 2; 24; 2; 0; 0; 4; 5; 14; 19; 8; 13; 19; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
1726156800; 80; 145; 216; 578; 102; 60; 0; 12; 0; 0; 0; 0; 1; 40; 79; 23; 42; 15; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 6; 0; 0; 0; 0; 0; 0; 0; 0; 
1726160400; 43; 53; 5; 147; 88; 0; 0; 0; 0; 0; 0; 0; 0; 51; 102; 6; 50; 2; 8; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 13; 0; 0; 0; 3; 0; 0; 0; 0; 
1726164000; 3; 5; 0; 0; 25; 9; 0; 2; 0; 0; 0; 0; 0; 0; 3; 0; 0; 4; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726167600; 0; 10; 0; 0; 50; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 40; 5; 1; 0; 0; 0; 0; 5; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726171200; 3; 14; 0; 0; 132; 0; 12; 0; 0; 0; 0; 0; 0; 1; 0; 7; 5; 3; 0; 22; 9; 6; 0; 17; 0; 0; 8; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726174800; 27; 20; 0; 0; 34; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 11; 13; 13; 0; 5; 13; 13; 0; 4; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
1726178400; 2; 0; 1; 0; 13; 0; 0; 0; 2; 0; 0; 0; 0; 0; 0; 0; 0; 10; 0; 0; 9; 10; 0; 0; 4; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 
